"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","database","background","foreground_genes_tested","background_genes_tested","original_branch","n_branch_genes","ontology"
"GO:0000280","nuclear division","18/271","20/633",0.9,2.10221402214022,4.33051544242894,1.18402569461055e-05,0.00114140076960457,0.00114140076960457,"LOC126266642/LOC126267242/LOC126336566/LOC126354268/LOC126273149/LOC126334907/LOC126282371/LOC126334614/LOC126272375/LOC126272289/LOC126272743/LOC126277977/LOC126279072/LOC126266746/LOC126278346/LOC126353865/LOC126347975/LOC126356254",18,"GO","All fat body DEGs in heatmap",271,633,"Branch 1",918,"Biological process"
"GO:0048285","organelle fission","18/271","20/633",0.9,2.10221402214022,4.33051544242894,1.18402569461055e-05,0.00114140076960457,0.00114140076960457,"LOC126266642/LOC126267242/LOC126336566/LOC126354268/LOC126273149/LOC126334907/LOC126282371/LOC126334614/LOC126272375/LOC126272289/LOC126272743/LOC126277977/LOC126279072/LOC126266746/LOC126278346/LOC126353865/LOC126347975/LOC126356254",18,"GO","All fat body DEGs in heatmap",271,633,"Branch 1",918,"Biological process"
"GO:0005694","chromosome","22/271","27/633",0.814814814814815,1.90323903239032,4.14702989537492,3.22141272397657e-05,0.00291135174929383,0.00291135174929383,"LOC126335481/LOC126336566/LOC126361620/LOC126354268/LOC126334907/LOC126281396/LOC126320492/LOC126282271/LOC126365911/LOC126284276/LOC126272375/LOC126272743/LOC126298797/LOC126278341/LOC126279072/LOC126266746/LOC126362079/LOC126284632/LOC126278346/LOC126266967/LOC126347975/LOC126359832",22,"GO","All fat body DEGs in heatmap",271,633,"Branch 1",918,"Cellular component"
"GO:0031974","membrane-enclosed lumen","27/271","36/633",0.75,1.75184501845018,4.01588539697893,5.77001788824982e-05,0.00426427177772698,0.00426427177772698,"LOC126266642/LOC126335481/LOC126349792/LOC126354268/LOC126272512/LOC126298865/LOC126352958/LOC126293382/LOC126281396/LOC126299043/LOC126334733/LOC126320492/LOC126282271/LOC126365911/LOC126284276/LOC126281446/LOC126334959/LOC126268197/LOC126349195/LOC126298770/LOC126362079/LOC126272037/LOC126266967/LOC126299549/LOC126336251/LOC126355257/LOC126359832",27,"GO","All fat body DEGs in heatmap",271,633,"Branch 1",918,"Cellular component"
"GO:0043233","organelle lumen","27/271","36/633",0.75,1.75184501845018,4.01588539697893,5.77001788824982e-05,0.00426427177772698,0.00426427177772698,"LOC126266642/LOC126335481/LOC126349792/LOC126354268/LOC126272512/LOC126298865/LOC126352958/LOC126293382/LOC126281396/LOC126299043/LOC126334733/LOC126320492/LOC126282271/LOC126365911/LOC126284276/LOC126281446/LOC126334959/LOC126268197/LOC126349195/LOC126298770/LOC126362079/LOC126272037/LOC126266967/LOC126299549/LOC126336251/LOC126355257/LOC126359832",27,"GO","All fat body DEGs in heatmap",271,633,"Branch 1",918,"Cellular component"
"GO:0070013","intracellular organelle lumen","27/271","36/633",0.75,1.75184501845018,4.01588539697893,5.77001788824982e-05,0.00426427177772698,0.00426427177772698,"LOC126266642/LOC126335481/LOC126349792/LOC126354268/LOC126272512/LOC126298865/LOC126352958/LOC126293382/LOC126281396/LOC126299043/LOC126334733/LOC126320492/LOC126282271/LOC126365911/LOC126284276/LOC126281446/LOC126334959/LOC126268197/LOC126349195/LOC126298770/LOC126362079/LOC126272037/LOC126266967/LOC126299549/LOC126336251/LOC126355257/LOC126359832",27,"GO","All fat body DEGs in heatmap",271,633,"Branch 1",918,"Cellular component"
"GO:0043228","membraneless organelle","37/271","54/633",0.685185185185185,1.60045100451005,3.98863295399288,6.19292581827569e-05,0.00426427177772698,0.00426427177772698,"LOC126267242/LOC126335481/LOC126336566/LOC126285437/LOC126361620/LOC126354268/LOC126272512/LOC126273149/LOC126293382/LOC126267997/LOC126334907/LOC126284413/LOC126281396/LOC126334733/LOC126320492/LOC126282271/LOC126282371/LOC126365911/LOC126284276/LOC126336809/LOC126334614/LOC126272375/LOC126334948/LOC126272743/LOC126356182/LOC126298797/LOC126278341/LOC126322385/LOC126279072/LOC126266746/LOC126362079/LOC126284632/LOC126298067/LOC126278346/LOC126266967/LOC126347975/LOC126359832",37,"GO","All fat body DEGs in heatmap",271,633,"Branch 1",918,"Cellular component"
"GO:0043232","intracellular membraneless organelle","37/271","54/633",0.685185185185185,1.60045100451005,3.98863295399288,6.19292581827569e-05,0.00426427177772698,0.00426427177772698,"LOC126267242/LOC126335481/LOC126336566/LOC126285437/LOC126361620/LOC126354268/LOC126272512/LOC126273149/LOC126293382/LOC126267997/LOC126334907/LOC126284413/LOC126281396/LOC126334733/LOC126320492/LOC126282271/LOC126282371/LOC126365911/LOC126284276/LOC126336809/LOC126334614/LOC126272375/LOC126334948/LOC126272743/LOC126356182/LOC126298797/LOC126278341/LOC126322385/LOC126279072/LOC126266746/LOC126362079/LOC126284632/LOC126298067/LOC126278346/LOC126266967/LOC126347975/LOC126359832",37,"GO","All fat body DEGs in heatmap",271,633,"Branch 1",918,"Cellular component"
"GO:0007051","spindle organization","13/271","14/633",0.928571428571429,2.16895097522404,3.8238767893601,0.000117832600085524,0.00726963735948879,0.00726963735948879,"LOC126266642/LOC126267242/LOC126285437/LOC126273149/LOC126284030/LOC126284310/LOC126267997/LOC126284413/LOC126334614/LOC126272289/LOC126266746/LOC126278346/LOC126347975",13,"GO","All fat body DEGs in heatmap",271,633,"Branch 1",918,"Biological process"
"GO:0098813","nuclear chromosome segregation","13/271","14/633",0.928571428571429,2.16895097522404,3.8238767893601,0.000117832600085524,0.00726963735948879,0.00726963735948879,"LOC126267242/LOC126336566/LOC126354268/LOC126273149/LOC126334907/LOC126334614/LOC126272743/LOC126279072/LOC126266746/LOC126278346/LOC126353865/LOC126347975/LOC126356254",13,"GO","All fat body DEGs in heatmap",271,633,"Branch 1",918,"Biological process"
"GO:0005759","mitochondrial matrix","15/271","17/633",0.88235294117647,2.06099413935316,3.83385769665262,0.000120657881485291,0.00726963735948879,0.00726963735948879,"LOC126349792/LOC126272512/LOC126298865/LOC126352958/LOC126293382/LOC126281396/LOC126299043/LOC126334733/LOC126281446/LOC126334959/LOC126349195/LOC126298770/LOC126272037/LOC126299549/LOC126336251",15,"GO","All fat body DEGs in heatmap",271,633,"Branch 1",918,"Cellular component"
"GO:0007346","regulation of mitotic cell cycle","18/271","22/633",0.818181818181818,1.91110365649111,3.76051585584304,0.000169975543414763,0.00905231042814953,0.00905231042814953,"LOC126267242/LOC126336566/LOC126285437/LOC126270526/LOC126353790/LOC126284310/LOC126320492/LOC126282371/LOC126284276/LOC126334614/LOC126267315/LOC126272289/LOC126278341/LOC126320326/LOC126277977/LOC126284632/LOC126326589/LOC126266967",18,"GO","All fat body DEGs in heatmap",271,633,"Branch 1",918,"Biological process"
"GO:0000775","chromosome, centromeric region","10/271","10/633",1,2.33579335793358,3.68115543443744,0.000187807270293559,0.00905231042814953,0.00905231042814953,"LOC126336566/LOC126334907/LOC126284276/LOC126272743/LOC126278341/LOC126279072/LOC126266746/LOC126278346/LOC126266967/LOC126347975",10,"GO","All fat body DEGs in heatmap",271,633,"Branch 1",918,"Cellular component"
"GO:0005214","structural constituent of chitin-based cuticle","10/271","10/633",1,2.33579335793358,3.68115543443744,0.000187807270293559,0.00905231042814953,0.00905231042814953,"LOC126284425/LOC126336597/LOC126284577/LOC126284087/LOC126284845/LOC126284086/LOC126282270/LOC126284491/LOC126284250/LOC126336602",10,"GO","All fat body DEGs in heatmap",271,633,"Branch 1",918,"Molecular function"
"GO:0042302","structural constituent of cuticle","10/271","10/633",1,2.33579335793358,3.68115543443744,0.000187807270293559,0.00905231042814953,0.00905231042814953,"LOC126284425/LOC126336597/LOC126284577/LOC126284087/LOC126284845/LOC126284086/LOC126282270/LOC126284491/LOC126284250/LOC126336602",10,"GO","All fat body DEGs in heatmap",271,633,"Branch 1",918,"Molecular function"
"GO:0051233","spindle midzone","10/271","10/633",1,2.33579335793358,3.68115543443744,0.000187807270293559,0.00905231042814953,0.00905231042814953,"LOC126267242/LOC126336566/LOC126334907/LOC126334614/LOC126272743/LOC126278341/LOC126279072/LOC126266746/LOC126278346/LOC126347975",10,"GO","All fat body DEGs in heatmap",271,633,"Branch 1",918,"Cellular component"
"GO:0006259","DNA metabolic process","16/271","19/633",0.842105263157895,1.96698388036512,3.69999169001618,0.000217332802024035,0.00982072599146109,0.00982072599146109,"LOC126267242/LOC126335481/LOC126293483/LOC126354268/LOC126284030/LOC126281396/LOC126320492/LOC126282371/LOC126298496/LOC126272375/LOC126320326/LOC126284632/LOC126353865/LOC126355257/LOC126356254/LOC126359832",16,"GO","All fat body DEGs in heatmap",271,633,"Branch 1",918,"Biological process"
"GO:0016491","oxidoreductase activity","32/271","47/633",0.680851063829787,1.59032739263563,3.63648630439486,0.000254471153455252,0.0102764247383125,0.0102764247383125,"LOC126285375/LOC126336714/LOC126336122/LOC126281954/LOC126299150/LOC126297511/LOC126335505/LOC126336866/LOC126305900/LOC126281672/LOC126333165/LOC126266827/LOC126299043/LOC126323251/LOC126269845/LOC126266828/LOC126281446/LOC126272888/LOC126267953/LOC126334959/LOC126266657/LOC126355885/LOC126267222/LOC126298770/LOC126277880/LOC126354620/LOC126354904/LOC126297494/LOC126297871/LOC126335256/LOC126353777/LOC126320178",32,"GO","All fat body DEGs in heatmap",271,633,"Branch 1",918,"Molecular function"
"GO:0005819","spindle","14/271","16/633",0.875,2.04381918819188,3.65621381004463,0.000257185097952277,0.0102764247383125,0.0102764247383125,"LOC126267242/LOC126336566/LOC126285437/LOC126334907/LOC126284413/LOC126282371/LOC126284276/LOC126334614/LOC126272743/LOC126278341/LOC126279072/LOC126266746/LOC126278346/LOC126347975",14,"GO","All fat body DEGs in heatmap",271,633,"Branch 1",918,"Cellular component"
"GO:1903046","meiotic cell cycle process","14/271","16/633",0.875,2.04381918819188,3.65621381004463,0.000257185097952277,0.0102764247383125,0.0102764247383125,"LOC126266642/LOC126267242/LOC126273149/LOC126284413/LOC126282371/LOC126334614/LOC126272375/LOC126272289/LOC126266746/LOC126326589/LOC126278346/LOC126353865/LOC126347975/LOC126356254",14,"GO","All fat body DEGs in heatmap",271,633,"Branch 1",918,"Biological process"
"GO:0098687","chromosomal region","12/271","13/633",0.923076923076923,2.15611694578484,3.64138415095402,0.000262951393718923,0.0102764247383125,0.0102764247383125,"LOC126336566/LOC126354268/LOC126334907/LOC126282271/LOC126284276/LOC126272743/LOC126278341/LOC126279072/LOC126266746/LOC126278346/LOC126266967/LOC126347975",12,"GO","All fat body DEGs in heatmap",271,633,"Branch 1",918,"Cellular component"
"GO:0140013","meiotic nuclear division","12/271","13/633",0.923076923076923,2.15611694578484,3.64138415095402,0.000262951393718923,0.0102764247383125,0.0102764247383125,"LOC126266642/LOC126267242/LOC126273149/LOC126282371/LOC126334614/LOC126272375/LOC126272289/LOC126266746/LOC126278346/LOC126353865/LOC126347975/LOC126356254",12,"GO","All fat body DEGs in heatmap",271,633,"Branch 1",918,"Biological process"
"GO:0051726","regulation of cell cycle","21/271","28/633",0.75,1.75184501845018,3.51818404053523,0.000430411104297835,0.0146977690792282,0.0146977690792282,"LOC126267242/LOC126336566/LOC126285437/LOC126279111/LOC126270526/LOC126353790/LOC126284310/LOC126320492/LOC126282371/LOC126284276/LOC126334614/LOC126267315/LOC126272289/LOC126278341/LOC126320326/LOC126277977/LOC126284632/LOC126326589/LOC126266967/LOC126336752/LOC126359832",21,"GO","All fat body DEGs in heatmap",271,633,"Branch 1",918,"Biological process"
"GO:0005198","structural molecule activity","15/271","18/633",0.833333333333333,1.94649446494465,3.52213236031185,0.000443432453316602,0.0146977690792282,0.0146977690792282,"LOC126266642/LOC126284425/LOC126336597/LOC126284577/LOC126272512/LOC126284087/LOC126293382/LOC126284845/LOC126284086/LOC126362173/LOC126334733/LOC126282270/LOC126284491/LOC126284250/LOC126336602",15,"GO","All fat body DEGs in heatmap",271,633,"Branch 1",918,"Molecular function"
"GO:0008010","structural constituent of chitin-based larval cuticle","9/271","9/633",1,2.33579335793358,3.48945127838758,0.0004472967048213,0.0146977690792282,0.0146977690792282,"LOC126284425/LOC126336597/LOC126284577/LOC126284087/LOC126284845/LOC126284086/LOC126284491/LOC126284250/LOC126336602",9,"GO","All fat body DEGs in heatmap",271,633,"Branch 1",918,"Molecular function"
"GO:1902850","microtubule cytoskeleton organization involved in mitosis","9/271","9/633",1,2.33579335793358,3.48945127838758,0.0004472967048213,0.0146977690792282,0.0146977690792282,"LOC126267242/LOC126285437/LOC126284030/LOC126267997/LOC126284413/LOC126354218/LOC126334614/LOC126266746/LOC126278346",9,"GO","All fat body DEGs in heatmap",271,633,"Branch 1",918,"Biological process"
"GO:0044281","small molecule metabolic process","54/271","91/633",0.593406593406593,1.38607517943311,3.44097751042971,0.000461978680120828,0.0146977690792282,0.0146977690792282,"LOC126336714/LOC126336122/LOC126281954/LOC126299150/LOC126278002/LOC126347864/LOC126281861/LOC126335505/LOC126325353/LOC126298865/LOC126336866/LOC126352958/LOC126279122/LOC126305900/LOC126281672/LOC126347783/LOC126299078/LOC126334596/LOC126336244/LOC126354225/LOC126281265/LOC126284573/LOC126333165/LOC126299043/LOC126291591/LOC126365911/LOC126323251/LOC126269845/LOC126293404/LOC126281446/LOC126267953/LOC126266657/LOC126355885/LOC126335352/LOC126324953/LOC126277907/LOC126293368/LOC126267222/LOC126349195/LOC126277880/LOC126281958/LOC126354620/LOC126272037/LOC126267350/LOC126284002/LOC126297494/LOC126297871/LOC126335256/LOC126365930/LOC126299549/LOC126336251/LOC126292317/LOC126320178/LOC126267535",54,"GO","All fat body DEGs in heatmap",271,633,"Branch 1",918,"Biological process"
